moisture,temperature,ph,pythium_risk,phytophthora_risk,rhizoctonia_risk,southern_blight_risk
52.830633842850375,36.42948142496883,7.878559532706399,0,0,0,0
80.4440910834439,37.65358136914416,4.676458707607733,0,0,0,1
38.3038532393298,21.922612184445224,7.616345122993431,0,0,0,0
26.158392786303438,39.58803681788055,6.519084204589229,0,0,0,0
43.180116233101444,18.51778820121896,6.473718483644683,0,0,0,0
32.897702980320354,20.05039171006225,6.250974873227161,0,0,0,0
94.37581218740584,19.605620980950654,4.742879300664642,0,0,0,0
84.64963036515336,37.34974275019676,4.814568981076563,0,0,0,1
70.67230052083389,31.357313808124047,6.6031920198068015,0,0,0,0
89.71684721501742,18.80260708055682,5.693355000024454,1,0,0,0
84.29376615192916,26.008085459208722,7.710438233021883,0,0,0,0
34.925604710882865,30.38245062674505,5.923066880758153,0,0,0,0
91.40471987919823,17.086602124734583,5.001485105459244,1,0,0,0
63.147379353252056,37.060409210183465,7.001515917257127,0,0,0,0
84.595212413125,35.090088386038374,5.5267369750435344,0,0,0,1
91.68730399387945,27.630169339415957,6.339146075745626,0,1,0,0
45.44027799774911,39.17816538147926,6.942414749268095,0,0,0,0
28.80415396221414,25.44402448187749,7.650924389207246,0,0,0,0
38.234813003355335,39.602757975912446,7.272669181805867,0,0,0,0
54.1686230901005,31.697999970090677,6.867263737554534,0,0,0,0
85.44118127379944,30.866781831348536,6.878716138383003,0,0,0,0
88.85844666050747,19.148872382394625,7.810736254112303,0,0,0,0
20.556170442495258,37.0481939576161,5.535384341237876,0,0,0,0
60.85978420620526,25.68724219801538,4.503892329686656,0,0,0,0
53.39288025190232,19.055835144561982,5.451840957893696,0,0,0,0
37.76862483765842,15.315187999393975,5.2626198286936035,0,0,0,0
29.589229386694626,28.993892090959562,6.816421047898993,0,0,0,0
47.00921371229023,28.18499055306691,6.717990599179352,0,0,0,0
95.43277631300154,32.983840559228966,6.5771148394665335,0,0,0,0
45.856234561660415,37.256451325445056,4.556852051233088,0,0,0,0
61.50324973946929,16.98516461607574,7.050723190577266,0,0,0,0
76.24151671161422,33.28741225850906,5.63235644369922,0,0,0,1
49.09036819034352,19.685298602439556,6.827695961523209,0,0,0,0
97.74256661767686,36.4544263289291,6.448024499757537,0,0,0,0
96.99578359536889,35.476587846541406,5.699558238997675,0,0,0,1
40.14258366602913,28.51984387463861,4.971016934864377,0,0,0,0
59.77988047139084,32.75606996558279,4.830466141811684,0,0,0,0
44.07026478534157,22.858752829593712,7.410314165892783,0,0,0,0
42.78723955019741,26.779197473320366,7.714391397285453,0,0,0,0
22.950955788362624,35.54092244276179,6.774258163675048,0,0,0,0
68.76514671839175,26.481629929330346,4.862019402011692,0,0,0,0
60.21432185830892,23.944956633136044,5.907095259108843,0,0,0,0
24.118300099999146,27.3553111812575,7.0512872003680505,0,0,0,0
42.29171713892892,35.70623131093046,7.229373094035239,0,0,0,0
92.6612708773323,23.38020118427182,4.91376517801881,0,0,0,0
39.16495125335779,19.344039828393594,4.500107515958838,0,0,0,0
31.591589767297847,32.80035050826952,6.992479660582117,0,0,0,0
59.15622082220504,35.64945531770205,5.74808661595172,0,0,0,0
98.85203632884806,17.515936963088333,5.390684660663911,1,0,0,0
39.364421720920035,20.996852818898617,4.545141144263339,0,0,0,0
73.77084379247029,18.549299744024847,6.391047923665249,0,0,0,0
80.9295692262974,23.698535289554165,7.479027573990936,0,0,0,0
39.01100351939198,26.258774472635316,7.851710761954058,0,0,0,0
78.25730788894876,33.72065842408266,6.480107327146513,0,0,0,0
49.422650617540256,31.278689622041853,6.300614647089629,0,0,0,0
70.58446644748636,30.52321418696078,4.797697349212344,0,0,0,1
70.68237686087159,23.80937366524136,6.421054805399099,0,0,0,0
62.86197472598068,36.036188827119,5.829926776378882,0,0,0,0
27.223181604352664,26.782179184954114,6.6249734830925195,0,0,0,0
86.82419964713904,39.477623450378864,5.860542217567914,0,0,0,1
45.66240519773886,30.85355345739342,5.341046932076283,0,0,0,0
34.92148083198834,18.156618539112568,4.832378463299317,0,0,0,0
23.262011324381113,31.90443905188585,5.602214556061135,0,0,0,0
67.27143545505935,23.127600385792476,4.838256920007133,0,0,0,0
74.2051489473826,32.15817991715244,5.119139327883944,0,0,0,1
21.32702631422849,16.74102870406014,7.955676555028411,0,0,0,0
60.96744466394248,19.372035929398983,6.054362449173166,0,0,0,0
38.11966201583503,36.39343147264466,6.361551182767558,0,0,0,0
71.61382323275599,20.679488925587872,7.557664850580254,0,0,0,0
33.94931432039932,35.9260281310735,7.984491151717407,0,0,0,0
75.27501904819728,21.98190221136026,6.539500572706386,0,0,0,0
50.93882770404299,31.072047751467693,7.3436583736546,0,0,0,0
94.93839909893876,32.35376433774577,5.644293585178364,0,0,0,1
31.00167553167946,27.816368828626324,5.570103851065519,0,0,0,0
47.285308084020684,22.63276691741828,5.909463023480961,0,0,0,0
29.077881699247126,20.316109409277402,6.853775419357772,0,0,0,0
93.97548946228503,15.829733864060655,6.887670912392846,0,0,0,0
90.18714827047847,22.598660031018095,5.603338021273078,1,0,0,0
40.63533021721245,31.329069763282074,4.9662347344782,0,0,0,0
72.79872368273432,38.457620461212066,6.71338689762928,0,0,0,0
85.37777601609727,36.7801120565763,4.949140517660676,0,0,0,1
64.416064927957,34.15161941338256,6.524723778802655,0,0,0,0
62.37204626848052,34.71118358133246,6.926977448197082,0,0,0,0
39.34818327203614,31.624622586899882,6.952140237380581,0,0,0,0
27.44822142447194,21.507171439150074,7.137152387308589,0,0,0,0
91.77726063626613,37.67987576764575,7.5550079754798265,0,0,0,0
92.03344457306643,31.76830779764585,6.249856471876759,0,0,0,0
70.64811658186144,29.011015774510998,7.055872163353499,0,0,1,0
47.122383283896056,17.774736730337025,6.667104573780429,0,0,0,0
47.93676596901287,26.176388595160635,5.153239789291889,0,0,0,0
78.07645430961915,26.50895678004816,4.589913757042929,0,0,0,0
91.76882079620617,36.61409023806675,5.495894849869268,0,0,0,1
90.96691394120938,28.666205504694712,6.0506179721816675,0,1,0,0
82.3900436686099,24.51001372426024,6.659870805500297,0,0,0,0
71.36253169234303,39.42000821276648,7.474857656761219,0,0,0,0
26.731197199603905,17.768014833157892,5.18686000847158,0,0,0,0
32.930297127569105,25.563710707798613,4.9394242646446695,0,0,0,0
91.88433508216634,16.050616879285133,7.872179816160147,0,0,0,0
68.5143247727672,33.497603019173255,4.878155957817425,0,0,0,0
20.73576412933037,37.951913804978766,6.174718745375162,0,0,0,0
28.11772342928257,22.000933238762236,6.549473050776557,0,0,0,0
73.08014152864446,36.45854191997802,6.394810473176034,0,0,0,0
20.404926707697495,22.305455761547442,4.8011125496153015,0,0,0,0
32.86464411339989,37.76925404109788,4.699594199012668,0,0,0,0
63.89870314932689,33.8490475899196,4.869191996113625,0,0,0,0
75.35161581541546,35.122669421035965,6.5495568935541435,0,0,0,0
72.15690076020805,15.450163890011362,6.405207106720123,0,0,0,0
37.941544756844785,39.07025892685065,5.318092772128605,0,0,0,0
76.97433770780287,33.16677480175808,6.7322094964595705,0,0,0,0
38.97992699974401,22.618777384653335,7.370236257194772,0,0,0,0
46.03197585274142,35.73486662147117,4.645526359463078,0,0,0,0
79.71931240944193,22.03802996037325,6.243454802418149,0,0,0,0
71.97063192377718,36.8188459891532,6.912586442359416,0,0,0,0
87.93787283953424,17.814509760298424,5.383091744743905,1,0,0,0
72.60903138402747,32.59214943651989,5.577198168526022,0,0,0,1
65.46468826683773,28.51746191612276,6.647732660462843,0,0,1,0
27.493981426247398,17.41336175488602,7.6427735270530786,0,0,0,0
49.41726424475468,21.047345706470974,7.334735471060148,0,0,0,0
41.216189414538036,15.31010090693287,6.540955766848542,0,0,0,0
39.51917147032668,26.719199136612644,7.055776012150372,0,0,0,0
97.84084438019565,22.53163151900001,5.776878645727296,1,0,0,0
51.44781797334083,29.958937107443973,6.743379348345652,0,0,0,0
91.36372441416907,22.43094519271543,6.131635568946449,1,0,0,0
70.49109007978103,22.497977787674618,5.164776477601463,0,0,0,0
83.58490428333187,33.579829968290085,6.9560839585703995,0,0,0,0
60.21096744841537,16.203570899458835,6.447626230720877,0,0,0,0
66.15231077010873,37.57237487979968,5.755175536837569,0,0,0,0
59.401415505509114,36.30659685977953,7.689687165275208,0,0,0,0
35.61943902384356,31.695117080660165,4.573269412393566,0,0,0,0
77.79616922092043,29.83053925268461,5.605206029373236,0,1,0,0
42.46178899526846,37.30756245349131,4.699084892221763,0,0,0,0
21.945277314516307,19.63325448821786,7.182845606775695,0,0,0,0
71.63778367257342,16.974229054770717,6.957376089398274,0,0,0,0
34.16885435256391,20.98775424773845,5.659732765577109,0,0,0,0
95.23668674823314,34.86445696750476,6.864820157724756,0,0,0,0
96.31428616020699,15.866756668162083,5.885780291685824,1,0,0,0
93.18915121763588,29.570170877087243,7.14688826997852,0,0,0,0
49.61269602043555,39.88593790478275,6.089642819578471,0,0,0,0
21.236529322309394,36.392402345938486,5.942979047410829,0,0,0,0
94.26548500701803,28.036142226089737,7.771554704209054,0,0,0,0
54.254731865385146,16.59102273216606,5.378076849617451,0,0,0,0
97.33238552349357,35.78433785964275,4.921565689987979,0,0,0,1
97.08959816714022,29.974462704430266,6.545900896408104,0,0,0,0
88.24075643738881,17.873324926489172,7.892626342994626,0,0,0,0
43.55591136556686,17.346432120583906,5.822437248045153,0,0,0,0
50.807818288154024,37.740670485914805,4.717128672700735,0,0,0,0
88.09093372134855,31.73000657345196,5.687568435583486,0,0,0,1
45.35376041250221,35.73216998291889,6.270760790118454,0,0,0,0
33.5594197348874,36.97447250705668,5.0667305232127475,0,0,0,0
64.54410099666802,29.294308801208054,6.803357763197722,0,0,1,0
94.89238193286248,27.936158793876032,7.992122861535702,0,0,0,0
75.68238373399784,25.760685258024754,6.0810881659350535,0,1,1,0
65.6048936071492,22.923664694777983,5.741549948555744,0,0,0,0
27.77411950166148,25.864899021467792,5.902464583920633,0,0,0,0
69.20057813593358,34.34699139325391,4.903011624383204,0,0,0,0
99.20430800834106,30.04808577537829,7.591457604991783,0,0,0,0
31.20672121892192,37.313082248871154,5.951889794324732,0,0,0,0
61.46637218909894,26.08450035947969,5.8554604399869445,0,0,0,0
90.18984575423643,30.17723946796885,6.80891595525666,0,0,0,0
79.26148942033635,30.78268882729972,6.047116973258932,0,0,0,0
75.76125927962144,29.79242905765814,6.768817140827461,0,0,1,0
76.19872671896874,32.56584432713791,4.7150620154577565,0,0,0,1
48.75929209758041,20.935836709370157,7.348031703027797,0,0,0,0
43.487347541159465,27.809094438644767,7.791763835077909,0,0,0,0
84.74889243828109,17.60562007020869,6.77067885155785,0,0,0,0
84.80907157433447,24.612783191120315,7.840980751005837,0,0,0,0
89.3657854864083,27.19167671553161,5.030013100294871,0,0,0,0
93.05924420451771,31.305606488636812,6.170956663181238,0,0,0,0
60.90739190887503,38.76327631465509,6.606323568809065,0,0,0,0
60.12130357497597,30.016276663708897,6.536078265974154,0,0,0,0
83.86361431734201,33.58984790441399,5.905116226811652,0,0,0,1
71.99711446222122,27.656651487380067,5.6832954327819145,0,0,0,0
76.15735018061628,30.85260078440828,4.943884078926466,0,0,0,1
83.66341355488808,16.773305403344335,5.871098576967974,1,0,0,0
91.2004273454053,21.359789521046174,5.0693128528691975,1,0,0,0
47.03961254812286,24.046327330128467,7.070279867722764,0,0,0,0
50.04663621119552,26.81233387516284,5.230908274231065,0,0,0,0
27.51855518726952,16.141218637559593,4.704978568495869,0,0,0,0
66.26241127969392,18.500602438832942,6.43328148236032,0,0,0,0
22.875381903739367,21.920357694782645,6.583304064517906,0,0,0,0
57.24784145059681,39.28831727252627,7.551695714481769,0,0,0,0
63.411570776606126,23.28367517757627,6.519435643461886,0,0,0,0
42.92330017026275,27.051026452802063,5.70918298803206,0,0,0,0
67.26666084552086,19.902442818459825,7.310541585342122,0,0,0,0
22.440019995123954,30.269501776894206,6.390976126155974,0,0,0,0
22.987855099937153,22.01708038789936,4.777480996209171,0,0,0,0
85.80804485277267,20.17481446096067,6.480476961096363,1,0,0,0
48.81525131290103,27.914315711149477,7.678064908975818,0,0,0,0
30.16484101215078,15.13764497901052,5.887094189243772,0,0,0,0
61.77946080438435,15.191600816230633,5.537140306649301,0,0,0,0
81.59948424788887,20.476720227546444,5.00214309956307,1,0,0,0
37.26568219974745,15.918034062520528,5.030059326773751,0,0,0,0
69.83123806552001,17.700643853267284,6.014700195196366,0,0,0,0
26.82779719950144,23.47151623346879,6.584879384565353,0,0,0,0
24.134537693488618,35.06464198949532,4.782153918093606,0,0,0,0
62.50837052545184,29.30121608423252,7.78849006158808,0,0,0,0
63.25080972880852,27.81669314891041,7.142967661058186,0,0,1,0
70.99439211985653,22.33722058020304,6.553183713992819,0,0,0,0
78.08730669781292,38.293842985820405,7.399535348286468,0,0,0,0
98.06816635700277,24.92537603092979,4.780653648842397,0,0,0,0
61.30402786409562,17.177319169894286,6.168936072065936,0,0,0,0
45.836517835299674,30.426662902945033,6.705325944015822,0,0,0,0
83.61489558149628,17.845959836915036,7.400285171414012,0,0,0,0
41.66658010096594,23.630578570042303,7.2421434601724375,0,0,0,0
55.11771365645089,27.685298467945223,5.469742373996898,0,0,0,0
26.276510507381275,36.85556311712939,7.793080593457216,0,0,0,0
22.028059473236603,27.338664508502966,4.935210445008046,0,0,0,0
97.01187317423401,32.55646915079161,7.562967665174032,0,0,0,0
86.87840964097647,39.820420974976756,7.898290873616165,0,0,0,0
75.67793648749584,18.28722799744954,5.12003733127919,0,0,0,0
52.71623555314159,21.86828813798799,7.0272312247132485,0,0,0,0
33.86354560566766,24.86440188994116,4.640999315722994,0,0,0,0
32.514963413686885,25.545704463470784,5.918979887987042,0,0,0,0
40.019431853167625,25.275526881638644,6.306991547191859,0,0,0,0
63.938133176489636,37.69027506391387,6.532258290683719,0,0,0,0
77.16767381600499,32.850816111671406,7.775780368869958,0,0,0,0
72.8157901374185,30.197630352267595,6.852877405529681,0,0,0,0
42.39471175567543,22.734317946569554,6.18447282926733,0,0,0,0
96.38922245305552,35.59475960553237,7.333862626930612,0,0,0,0
79.03175333566148,38.876512787124724,7.826864873340432,0,0,0,0
64.34832420091206,35.52995706375566,4.577231520388018,0,0,0,0
68.93765969874818,15.039127629786822,7.938824452896135,0,0,0,0
53.568004994223195,30.910034254585177,4.8014624867228815,0,0,0,0
39.81847916009259,16.278384536052517,7.350353727440664,0,0,0,0
48.47781429210093,21.440180508343047,5.481171633929944,0,0,0,0
80.62768883714952,16.48811750869429,4.962628802138551,0,0,0,0
21.15147909038047,30.09488632373469,6.039494738998422,0,0,0,0
29.2858112405533,32.16474783731517,6.753848028066647,0,0,0,0
23.68021136174022,17.862190951647626,5.833331457582163,0,0,0,0
23.25830418551761,24.59597207612449,4.690978928989447,0,0,0,0
88.43684672088058,26.405912723888548,6.598113988805508,0,0,0,0
76.29262875040189,24.226325544022913,7.658411466387362,0,0,0,0
57.93390632698602,18.025625012129826,5.84125378081538,0,0,0,0
27.82673285208012,25.473694754686885,5.257164721707895,0,0,0,0
59.32927000934659,33.779451195210456,6.049020710764854,0,0,0,0
57.87774166244525,16.775191613331387,4.669269488670733,0,0,0,0
33.856149592801216,17.004500352047586,7.371706545680961,0,0,0,0
54.70813193903784,23.869282295899605,7.392192838325654,0,0,0,0
51.88037875178988,38.54314279047313,6.558001622003699,0,0,0,0
69.26800784417732,31.714316168072852,5.735860111284364,0,0,0,0
70.8074920694115,31.96674891681412,7.299241775560242,0,0,0,0
23.62432078176356,24.047999770946625,6.441404586759285,0,0,0,0
49.9690091701177,29.84151978021346,7.3907630799250565,0,0,0,0
70.0687932571389,15.253279600693585,6.7101057740405725,0,0,0,0
60.250900686407014,30.902401160238554,7.2454191562447905,0,0,0,0
88.51918729506578,37.83217368940592,6.59497047626216,0,0,0,0
72.69549052951561,30.31433670862048,5.949493738754832,0,0,0,1
33.034754166514375,36.84246483665862,7.852810509741481,0,0,0,0
25.645499792034386,33.09932638665234,6.393898387075957,0,0,0,0
71.39354225650524,18.013960410092256,6.617813314891885,0,0,0,0
22.120904843329747,37.561332682146045,5.2717067379516225,0,0,0,0
66.86204650187706,16.661096108894373,6.689777762995467,0,0,0,0
95.2184193139966,28.349186813694097,6.500626773190303,0,0,0,0
66.03793423007032,18.55342809483644,5.146934392814587,0,0,0,0
51.05359409652175,15.292665268272602,4.708554840736003,0,0,0,0
71.46305747538825,25.550856503190975,6.615257619001699,0,0,1,0
56.660231239321334,22.376017691353905,7.172922942726122,0,0,0,0
63.6493431452748,27.150012344940073,6.331904798227029,0,0,1,0
95.317184702122,29.42999716836377,5.29370418861876,0,0,0,0
50.88821102406194,16.093476807723682,6.8328269184256225,0,0,0,0
96.89524510591313,18.07508237809364,4.780370043133608,0,0,0,0
92.4280513564851,28.966059911260636,6.046417966806841,0,1,0,0
35.663290783143715,23.579183829316456,5.071783654394471,0,0,0,0
25.548904070013236,33.229337188736196,5.1456066787095915,0,0,0,0
28.062240110194132,31.307291214798493,5.208028822053713,0,0,0,0
21.45774605212398,36.14010907474767,5.853474699653923,0,0,0,0
27.555436860474273,32.31232066673063,4.679025719671392,0,0,0,0
74.64054187330855,25.748276934753704,5.892277043251844,0,0,0,0
25.695091876818317,31.82416555986081,6.290976064901453,0,0,0,0
45.5180504235009,21.884529356385464,6.191529997382139,0,0,0,0
87.59002487755636,22.657837469455316,5.839744351410642,1,0,0,0
21.86175485886607,34.72462899801983,7.437013128247633,0,0,0,0
85.15747860711487,26.160487910039556,5.0086434234717645,0,0,0,0
42.548381981872,34.95950851295881,6.2699386032348094,0,0,0,0
29.4531862097325,35.56055934170696,4.71714495934794,0,0,0,0
75.73897322913206,36.4390584415321,4.749044876072684,0,0,0,1
70.31542774239071,37.91588089603018,6.508530473869837,0,0,0,0
90.19776108216423,25.774630512832406,6.481064487107373,0,1,0,0
78.80568350431086,22.97167045802847,7.573117294955599,0,0,0,0
84.27847443078788,29.554968664852847,6.452557864810256,0,1,0,0
42.562765805704515,24.27931058594069,7.859268571416976,0,0,0,0
34.195163502377824,30.026854170005826,4.670431969399754,0,0,0,0
80.04918013126867,32.639646566095614,4.843026896732594,0,0,0,1
84.54677914138112,32.210125462303424,4.654230515496335,0,0,0,1
99.24041136005387,24.36382217550303,5.14846897616739,1,0,0,0
53.00941415291412,19.17150504246882,6.394445388295873,0,0,0,0
49.761446863422655,25.76323346155519,6.759502634995998,0,0,0,0
82.11303685935974,18.56485360204772,4.659548052820341,0,0,0,0
47.264283220241424,37.25242587959521,7.810898114459597,0,0,0,0
94.46058604828518,23.646936518446434,7.447578818276334,0,0,0,0
88.67302014744095,18.861493680583095,5.538143687549826,1,0,0,0
54.319522190001464,15.636193997643772,4.770156355792638,0,0,0,0
80.06968542331978,31.145559657162107,5.0946047562667,0,0,0,1
80.36342992677459,30.92255793636858,4.944305448142404,0,0,0,1
28.24990950687461,23.51510416453229,4.931493227546314,0,0,0,0
92.20423253436533,16.792797221191275,6.314965910330069,1,0,0,0
60.42018979582857,25.2407223723808,5.360466048726901,0,0,0,0
86.11659728861933,22.78043737658484,5.753489007852005,1,0,0,0
45.603968082448944,31.928015993375233,7.963268666845129,0,0,0,0
91.64185827969604,30.144481236317258,6.895099871238706,0,0,0,0
51.13613429873305,24.114843204938502,7.821432334664505,0,0,0,0
20.86701211842387,20.447313856374752,4.998947942615905,0,0,0,0
92.4305581135411,39.70089915388979,5.837488161913992,0,0,0,1
27.302934142890685,26.35004052990287,6.44156131148824,0,0,0,0
45.54509100723319,32.20685589450593,4.768653216610583,0,0,0,0
96.0049573640644,18.51382418945902,4.514656052697853,0,0,0,0
96.04857175500449,27.139742491484945,6.846520168289212,0,0,0,0
65.87503104986288,15.688417996736638,6.746368308805024,0,0,0,0
70.54697697358394,27.636377947761247,5.937760834998642,0,0,0,0
55.87564175826558,39.10043517794256,6.213754266112114,0,0,0,0
43.456861735845166,24.605167824645008,5.954050502072313,0,0,0,0
46.29316362959328,15.974900314372789,4.584017656957111,0,0,0,0
73.80147648616307,15.773894772983589,5.673800621761119,0,0,0,0
80.1899623550144,24.699668998671736,5.119787893890514,1,0,0,0
83.32632349806788,19.000623411579852,4.844484661854791,0,0,0,0
83.16945142356431,15.583802408204647,7.848521518612724,0,0,0,0
27.29648824389523,33.90534034875442,6.597759037647579,0,0,0,0
59.553624376206514,26.463075222047266,7.050296994828109,0,0,0,0
24.604700801331543,22.23111929931636,5.603773101431411,0,0,0,0
63.96231058589884,37.50207957541202,5.876014953229053,0,0,0,0
55.32244010987016,17.90347400501314,5.329233978638532,0,0,0,0
91.01633462066398,38.89797072388298,4.839379848378987,0,0,0,1
48.07320100416629,22.849167934433822,5.1266107310455435,0,0,0,0
29.36536131420847,37.210091807717035,7.291299158537701,0,0,0,0
31.43933456422687,30.07357191198654,6.871410318143216,0,0,0,0
80.92085053739778,35.66768399353718,6.414251065949169,0,0,0,0
69.45744506530089,39.6003290802616,6.162814555033688,0,0,0,0
